ticker,date,current_price,previous_close,volume,market_cap,open_price,day_high,day_low
TCS.NS,2024-06-18,2559.917265540116,2495.4271722960075,3158340,84403575203,2517.306159450709,2564.2916608038263,2496.278609499581
TCS.NS,2024-06-19,2415.309774853238,2559.917265540116,3726780,32438885734,2513.3412940503836,2595.6354369256987,2397.4344230519328
TCS.NS,2024-06-20,2370.783703022752,2415.309774853238,3792456,94725017740,2429.3465223124285,2468.2982270613843,2345.293203579163
TCS.NS,2024-06-21,2430.427072065311,2370.783703022752,952516,25225614244,2394.2602554136283,2464.785949554453,2280.3680357263966
TCS.NS,2024-06-22,2339.01253039331,2430.427072065311,3442284,87256566303,2435.2880936985143,2477.363042460564,2320.790263695801
TCS.NS,2024-06-23,2332.2720543685286,2339.01253039331,4999766,49531769274,2373.890356883592,2460.122712556889,2330.4930930395585
TCS.NS,2024-06-24,2300.9563617441636,2332.2720543685286,4588094,43717864832,2378.6687101716966,2439.9780422860244,2270.833523720149
TCS.NS,2024-06-25,2383.2851373829917,2300.9563617441636,766913,53331362454,2290.470717872003,2398.6854244650212,2254.789823151206
TCS.NS,2024-06-26,2415.9086620174926,2383.2851373829917,3434309,40800537427,2413.417370210606,2430.611993110411,2387.552670278592
TCS.NS,2024-06-27,2422.199461184564,2415.9086620174926,2195369,34383676812,2440.7733177909504,2465.2034293120328,2404.3121020468675
TCS.NS,2024-06-28,2470.3060750501336,2422.199461184564,4673812,29285345513,2438.0271722717453,2505.66970701513,2398.317570087256
TCS.NS,2024-06-29,2503.6126731429613,2470.3060750501336,1177202,84822154267,2482.0579774484268,2510.5912964946097,2445.751954936359
TCS.NS,2024-06-30,2462.854019681289,2503.6126731429613,701561,18651293911,2498.9723325338978,2611.3895070526078,2386.244626653091
TCS.NS,2024-07-01,2548.8696421757845,2462.854019681289,4291266,7528815401,2501.6147095330552,2554.8396298540033,2420.3163605016107
TCS.NS,2024-07-02,2544.5997343785393,2548.8696421757845,4376250,9089219864,2535.1993363134693,2612.4770424992,2426.4117594138393
TCS.NS,2024-07-03,2586.738993567597,2544.5997343785393,3844841,37425137558,2592.6032281279636,2607.2848063282604,2580.087435152991
TCS.NS,2024-07-04,2589.948249925469,2586.738993567597,3788912,26968207563,2574.9578342960244,2624.5265282741366,2548.1558030276246
TCS.NS,2024-07-05,2495.710406691249,2589.948249925469,2348394,56497312481,2574.2231681987105,2641.687226523899,2493.5514576027695
TCS.NS,2024-07-06,2468.882685115413,2495.710406691249,4883178,20771744905,2526.0242879209873,2559.3135207270593,2445.178838601422
TCS.NS,2024-07-07,2502.450367767835,2468.882685115413,421088,49373197507,2503.600503930928,2562.907333012988,2490.122616282969
TCS.NS,2024-07-08,2589.428226924295,2502.450367767835,414182,86732915463,2522.9329825296495,2626.296192541039,2411.0352280638317
TCS.NS,2024-07-09,2550.3185246477997,2589.428226924295,3422540,34180234069,2608.3960532457145,2631.8529187185213,2546.6013835881117
TCS.NS,2024-07-10,2523.366594020555,2550.3185246477997,2731020,20068842167,2560.161658426417,2581.622338442982,2497.362077956224
TCS.NS,2024-07-11,2533.5367927406746,2523.366594020555,4779404,73911066595,2513.051383423371,2552.1340593153805,2449.0905988270547
TCS.NS,2024-07-12,2568.047551253419,2533.5367927406746,191433,7747378284,2583.8475545916267,2608.706127073425,2558.7346153896447
TCS.NS,2024-07-13,2572.2975944231384,2568.047551253419,2965466,43508294069,2611.5984974461535,2698.9111628763967,2489.257897414379
TCS.NS,2024-07-14,2578.1562124491825,2572.2975944231384,1712735,31656738305,2602.5145858665664,2607.747258052291,2489.3328429994267
TCS.NS,2024-07-15,2629.6436952172785,2578.1562124491825,1607725,55727174919,2580.453214343226,2657.3680496547468,2498.4980640518015
TCS.NS,2024-07-16,2648.3493271618827,2629.6436952172785,2365741,52022394978,2590.0413794594533,2699.0272257048864,2586.7474324734676
TCS.NS,2024-07-17,2628.486595127818,2648.3493271618827,326098,60780842837,2599.003621280139,2648.345326094149,2556.5527926696245
TCS.NS,2024-07-18,2669.2884905008814,2628.486595127818,3718655,45853520719,2663.076322375727,2684.6775728952575,2533.401950542647
TCS.NS,2024-07-19,2668.5455489614346,2669.2884905008814,2799977,97938563575,2654.959843760477,2744.863485063714,2576.1540641517972
TCS.NS,2024-07-20,2616.6415170434852,2668.5455489614346,2450602,52765599245,2616.315062334099,2745.8807857310367,2580.82165225046
TCS.NS,2024-07-21,2603.514900948476,2616.6415170434852,2477083,9180987152,2637.9816813518846,2691.3235298696236,2532.8872102485957
TCS.NS,2024-07-22,2576.6461413996094,2603.514900948476,1013113,49726953195,2627.052023246079,2632.802739695762,2521.196643807756
TCS.NS,2024-07-23,2626.247460195835,2576.6461413996094,4376795,2473766631,2593.896790656077,2715.2419304113237,2566.306605103804
TCS.NS,2024-07-24,2526.9322492796255,2626.247460195835,2989207,82145740837,2592.7386853435933,2596.2717086468606,2518.2102036062543
TCS.NS,2024-07-25,2533.910239592332,2526.9322492796255,1350253,36796287086,2512.3584997742673,2542.0857494210522,2432.345994631408
TCS.NS,2024-07-26,2528.172634858996,2533.910239592332,1153584,29683365574,2542.022604541019,2640.265362442873,2472.2511761546234
TCS.NS,2024-07-27,2637.672699364885,2528.172634858996,660314,17636040603,2543.8384670450423,2670.5236338347177,2474.5720221393913
TCS.NS,2024-07-28,2728.317463194166,2637.672699364885,871874,43560300729,2686.3444309990973,2783.6338429929133,2673.686667511092
TCS.NS,2024-07-29,2643.0418707362405,2728.317463194166,742642,94118976451,2695.5566566005687,2794.5969280374384,2623.3532902040974
TCS.NS,2024-07-30,2630.646526596758,2643.0418707362405,3081932,23851799335,2623.407359276979,2679.863086974771,2588.198859391688
TCS.NS,2024-07-31,2557.2869749435613,2630.646526596758,4055136,30998710282,2587.503877398112,2657.9497189938834,2552.872265250162
TCS.NS,2024-08-01,2575.4598561886487,2557.2869749435613,360618,44940164116,2565.401391890977,2578.3407943117945,2553.710037232872
TCS.NS,2024-08-02,2632.0154809845612,2575.4598561886487,3451973,27177301033,2587.622396044169,2691.2957039702446,2472.069520563765
TCS.NS,2024-08-03,2686.804072827922,2632.0154809845612,2199506,50243494722,2599.9828405272087,2729.625330793192,2522.00884371847
TCS.NS,2024-08-04,2600.3682362010322,2686.804072827922,2028664,22870657893,2641.6618725571693,2646.9906355738403,2516.800565506972
TCS.NS,2024-08-05,2597.3416506378817,2600.3682362010322,293544,66012078780,2602.439800384068,2627.043538739882,2570.431799931817
TCS.NS,2024-08-06,2549.968965914276,2597.3416506378817,4329715,60372008813,2595.142162454908,2621.0112881421705,2530.5920803142417
TCS.NS,2024-08-07,2591.0611886896404,2549.968965914276,2489303,24314633170,2594.1189396188056,2650.049884840255,2507.223291237064
TCS.NS,2024-08-08,2507.9884520610703,2591.0611886896404,1228877,97400034196,2540.9341249266295,2574.653147459276,2497.882601115827
TCS.NS,2024-08-09,2509.6914034560887,2507.9884520610703,3081751,84686281508,2545.5807612416274,2598.66745111994,2487.895643068855
TCS.NS,2024-08-10,2456.7220107353023,2509.6914034560887,4722836,51708903764,2475.4286593224274,2527.606846416823,2455.5950580583935
TCS.NS,2024-08-11,2420.324561894073,2456.7220107353023,2600045,64507798823,2442.5057175470347,2534.7092736833533,2355.4191603773247
TCS.NS,2024-08-12,2442.237231138354,2420.324561894073,829624,37589136393,2413.9216366825844,2518.51801185003,2384.2675258334325
TCS.NS,2024-08-13,2437.2773752012063,2442.237231138354,1770028,84009074241,2421.312254376787,2520.455735523089,2367.5462579396344
TCS.NS,2024-08-14,2534.8119403603596,2437.2773752012063,3434401,22027969327,2474.552563563036,2554.1517000246195,2364.7137185634333
TCS.NS,2024-08-15,2515.558929461436,2534.8119403603596,1139603,6672114326,2517.6973941516385,2637.2612179579965,2400.0538765243878
TCS.NS,2024-08-16,2498.5700188462297,2515.558929461436,4126530,50413532375,2506.5735947243843,2508.481345632472,2461.9679327077533
TCS.NS,2024-08-17,2604.0745338374722,2498.5700188462297,3597212,96803458201,2509.8759834843736,2619.2835731095183,2479.3672129238844
TCS.NS,2024-08-18,2645.262821662586,2604.0745338374722,1262498,90957784122,2651.0473370047816,2758.58112709939,2627.78441447935
TCS.NS,2024-08-19,2584.656340149927,2645.262821662586,3923993,14893120311,2660.05516105001,2708.395306019392,2533.352081852438
TCS.NS,2024-08-20,2592.497217712396,2584.656340149927,3935090,72648052496,2567.4467862628217,2594.838068125614,2559.087355035945
TCS.NS,2024-08-21,2619.1514555237554,2592.497217712396,4307950,20685658522,2589.635597023821,2621.76064735942,2494.231663058979
TCS.NS,2024-08-22,2613.3894078564176,2619.1514555237554,3365684,25785767549,2613.672090539492,2623.09991675364,2557.253380786767
TCS.NS,2024-08-23,2723.121362032151,2613.3894078564176,1217268,78911854049,2654.607393000435,2732.489860973432,2600.4933980005358
TCS.NS,2024-08-24,2803.1332170750297,2723.121362032151,2774699,33945509881,2750.7756369411536,2840.8463266447397,2620.57655501247
TCS.NS,2024-08-25,2717.994392673493,2803.1332170750297,1391404,40518384829,2765.745018375603,2797.347400640208,2675.929542303158
TCS.NS,2024-08-26,2682.396241188237,2717.994392673493,2442863,45535673969,2669.980144839591,2695.3038190694083,2546.080129121605
TCS.NS,2024-08-27,2675.010453098226,2682.396241188237,1040803,5913844061,2659.856878336265,2785.50219058927,2618.861129181408
TCS.NS,2024-08-28,2632.9609737620717,2675.010453098226,541459,26921956625,2672.3508824460746,2700.6423465070907,2575.449285451924
TCS.NS,2024-08-29,2625.452224409207,2632.9609737620717,3229576,26314084740,2597.8043515735103,2664.6779869973043,2570.9587582970253
TCS.NS,2024-08-30,2613.799476648311,2625.452224409207,4309519,76873307644,2633.0789054258444,2752.6723051569834,2535.398706537981
TCS.NS,2024-08-31,2601.8555900933334,2613.799476648311,2460409,16673519240,2598.4208598025725,2677.5983125703524,2545.7176886569637
TCS.NS,2024-09-01,2678.4491063640417,2601.8555900933334,4237605,74559017270,2609.0871623503294,2691.9734902480163,2493.7535919509537
TCS.NS,2024-09-02,2745.932091262856,2678.4491063640417,4192954,61042487251,2698.2271809708986,2754.3448979377827,2637.157468668447
TCS.NS,2024-09-03,2680.1463978015718,2745.932091262856,3125330,28003248331,2710.292432781059,2727.1582981847196,2576.2339631954987
TCS.NS,2024-09-04,2685.0530720447864,2680.1463978015718,4652642,60191680800,2636.576109449192,2763.6497466425913,2617.4781394811143
TCS.NS,2024-09-05,2661.564025162792,2685.0530720447864,4341791,76791163344,2683.7562833406805,2780.7612978142643,2612.5218605513933
TCS.NS,2024-09-06,2619.8694420650836,2661.564025162792,4243695,25774078752,2675.1638105987176,2709.1658354364126,2599.2527563117565
TCS.NS,2024-09-07,2699.3721113507213,2619.8694420650836,152693,97536340598,2637.772366543384,2725.237640573837,2599.471769332908
TCS.NS,2024-09-08,2695.685561978064,2699.3721113507213,941444,27050053268,2677.9641087133036,2798.405103029824,2602.8244534767528
TCS.NS,2024-09-09,2692.26972900135,2695.685561978064,2139560,62378670500,2730.248632178066,2796.622013977749,2652.116728412671
TCS.NS,2024-09-10,2766.49316017805,2692.26972900135,3570937,61867557999,2735.5681848876816,2812.3980222776895,2732.51994625617
TCS.NS,2024-09-11,2799.1311030210313,2766.49316017805,339924,25009316650,2800.6578863868335,2832.7355317503257,2672.567547175588
TCS.NS,2024-09-12,2780.6705190458124,2799.1311030210313,1317743,64078477157,2759.7664894313125,2841.221418521791,2750.929334250524
TCS.NS,2024-09-13,2715.2899362601356,2780.6705190458124,2387054,98663401589,2736.6154099181813,2856.4908786846045,2605.700407483708
TCS.NS,2024-09-14,2733.1529695393638,2715.2899362601356,4676360,97882175680,2748.0040892642933,2870.6178600141734,2720.61247458398
TCS.NS,2024-09-15,2726.7179200833793,2733.1529695393638,1789977,48736837325,2732.36854312789,2775.7136129466016,2680.2159478034782
TCS.NS,2024-09-16,2702.0310223068614,2726.7179200833793,4226703,99808958275,2729.3673978043626,2794.017698994786,2647.1581752960838
TCS.NS,2024-09-17,2614.55818519587,2702.0310223068614,3829825,22307421368,2661.668332763836,2663.0509655787782,2557.632279043316
TCS.NS,2024-09-18,2632.75695246531,2614.55818519587,4623583,73969549130,2625.492864953748,2717.316200499866,2570.197608156974
TCS.NS,2024-09-19,2674.7757810033463,2632.75695246531,1313555,31498977401,2677.185975523775,2743.0800579752404,2601.2898181529176
TCS.NS,2024-09-20,2659.733627210304,2674.7757810033463,2095245,20509462376,2666.342847635131,2718.3864103350406,2594.655245947899
TCS.NS,2024-09-21,2634.7254946569465,2659.733627210304,565381,92712414900,2620.9715208975217,2644.6353880117467,2497.7646748368857
TCS.NS,2024-09-22,2576.6188927780263,2634.7254946569465,4009040,16256809019,2615.463109115788,2636.931264371929,2572.5550050842585
TCS.NS,2024-09-23,2504.5184104150167,2576.6188927780263,446570,58228311576,2552.6068686493622,2653.775407342771,2481.575716174137
TCS.NS,2024-09-24,2381.742850341692,2504.5184104150167,2806926,59257285405,2459.0246475915246,2481.558643859125,2372.7017439150436
TCS.NS,2024-09-25,2305.4062402051186,2381.742850341692,3721575,92376060276,2374.5054698291337,2378.90421378374,2301.4236776792955
TCS.NS,2024-09-26,2323.6038725468247,2305.4062402051186,4999534,25676065180,2307.0335645262376,2393.780679177612,2291.2360748278375
TCS.NS,2024-09-27,2218.150627379617,2323.6038725468247,320873,33060837210,2297.3073830113694,2388.578914203095,2206.4062023929732
TCS.NS,2024-09-28,2193.8475475857695,2218.150627379617,3701338,83654240876,2184.7558409024036,2213.828983393183,2177.5989767185833
TCS.NS,2024-09-29,2242.102964378251,2193.8475475857695,217786,91691176957,2231.626536822322,2302.55347004106,2220.8889784164776
TCS.NS,2024-09-30,2200.4308420321386,2242.102964378251,575840,55340377023,2249.235284746841,2264.9550192486995,2186.598183052981
TCS.NS,2024-10-01,2291.3416786299094,2200.4308420321386,3944843,50988195734,2238.3417344897857,2328.2974540908426,2203.784144814012
TCS.NS,2024-10-02,2282.5865713468584,2291.3416786299094,329153,38846027263,2332.396193187272,2416.304996357019,2270.643435989125
TCS.NS,2024-10-03,2279.9420329240124,2282.5865713468584,1469561,68895001476,2261.3794120111725,2306.6870273240615,2214.8673740245
TCS.NS,2024-10-04,2282.194413816887,2279.9420329240124,192041,53639848612,2278.926921009628,2301.007409752638,2272.2242232778876
TCS.NS,2024-10-05,2250.2143480055124,2282.194413816887,3632435,89274413479,2246.1794531558385,2252.8280174912993,2231.508657444452
TCS.NS,2024-10-06,2288.3025089174134,2250.2143480055124,4362237,61999106938,2290.76884325762,2314.8703164567573,2211.6947471854287
TCS.NS,2024-10-07,2309.9948517037537,2288.3025089174134,3418013,74316205229,2297.8244977436725,2355.2530325493403,2192.798618985235
TCS.NS,2024-10-08,2265.9317427878696,2309.9948517037537,2073664,5652459925,2293.5028170251117,2350.755974717444,2248.243399604573
TCS.NS,2024-10-09,2247.494176714425,2265.9317427878696,4603345,56975131718,2238.6108777036347,2254.0559709160457,2171.600099504602
TCS.NS,2024-10-10,2236.3314997394236,2247.494176714425,1912223,67479598368,2231.912836785084,2257.8283294041094,2184.417965874258
TCS.NS,2024-10-11,2270.682986900177,2236.3314997394236,2655044,70422972586,2214.6061132206587,2274.665474696561,2203.837433610714
TCS.NS,2024-10-12,2285.243750783163,2270.682986900177,3989733,30855356475,2264.7136028549558,2285.7511069060106,2194.3454789278617
TCS.NS,2024-10-13,2231.5626852226237,2285.243750783163,1281252,10025310036,2272.438744191094,2312.8658698726604,2215.6443606904118
TCS.NS,2024-10-14,2315.306988697557,2231.5626852226237,3776764,86689420575,2267.7000501150233,2381.006014125971,2251.2715090033757
TCS.NS,2024-10-15,2332.7473647790425,2315.306988697557,906954,75979540319,2321.437048658259,2373.6181020037984,2209.28503620692
TCS.NS,2024-10-16,2343.2899587348916,2332.7473647790425,4067649,94809007667,2329.4107894428194,2369.284842884687,2290.4823153773596
TCS.NS,2024-10-17,2410.677571249321,2343.2899587348916,4795714,91369547167,2378.4817757647047,2416.2745150830124,2372.3114910480167
TCS.NS,2024-10-18,2431.6587367785614,2410.677571249321,3623403,60886688146,2452.182932287345,2524.5519613869506,2373.8364293080867
TCS.NS,2024-10-19,2395.465094357114,2431.6587367785614,4638315,90447999849,2389.8051617229007,2408.4020132995743,2386.638211147643
TCS.NS,2024-10-20,2396.0430668998147,2395.465094357114,1240696,58784217049,2396.177113449103,2444.761057515511,2341.382416484914
TCS.NS,2024-10-21,2435.4810241128907,2396.0430668998147,1748489,44207737412,2436.4383904175406,2441.4887829406325,2393.995244926252
TCS.NS,2024-10-22,2535.2757939819644,2435.4810241128907,638908,14570169917,2465.3894314053055,2540.901903164368,2415.104282906908
TCS.NS,2024-10-23,2465.023439334343,2535.2757939819644,4133488,42394909052,2496.8088343100158,2501.1562973476784,2454.840558429249
TCS.NS,2024-10-24,2482.862215385628,2465.023439334343,1766364,85821526918,2483.280106988565,2554.255620494462,2454.951036499053
TCS.NS,2024-10-25,2422.5946959352227,2482.862215385628,1720206,34399221257,2446.9320016790766,2450.7573485541475,2415.5276546166756
TCS.NS,2024-10-26,2485.2511929931925,2422.5946959352227,2598077,24377299974,2435.8092789450257,2543.5888709866304,2344.174363297745
TCS.NS,2024-10-27,2492.339646783897,2485.2511929931925,4075109,49180927086,2441.105974545462,2497.374765755661,2356.3423999865104
TCS.NS,2024-10-28,2440.4335445914094,2492.339646783897,3034771,42491083776,2459.899254606186,2462.3776648138596,2434.7796292545618
TCS.NS,2024-10-29,2389.3046932994384,2440.4335445914094,3597311,46274288089,2452.262474733458,2465.55676899327,2352.295516330119
TCS.NS,2024-10-30,2343.9534982037626,2389.3046932994384,3996890,61130199016,2342.5500789942253,2356.3529170115216,2259.4412432006416
TCS.NS,2024-10-31,2441.5835631166747,2343.9534982037626,3754837,17807253849,2364.4761755052455,2444.596837197118,2323.3292769215327
TCS.NS,2024-11-01,2466.9670327377007,2441.5835631166747,2574247,89505734891,2416.763878085723,2488.622974419741,2353.782802161923
TCS.NS,2024-11-02,2417.3581975483244,2466.9670327377007,4921486,74489798748,2455.41369821272,2500.7600209646694,2403.9015601600113
TCS.NS,2024-11-03,2365.2393373834557,2417.3581975483244,822709,2805232558,2402.7814767790514,2509.005052384133,2349.7904338230824
TCS.NS,2024-11-04,2288.815046139686,2365.2393373834557,3689227,58382412601,2366.4503658656768,2430.845343276874,2281.1910330582505
TCS.NS,2024-11-05,2211.0365491843554,2288.815046139686,1025277,48759147465,2272.3558360743727,2301.453248120081,2172.962524696558
TCS.NS,2024-11-06,2253.279934430127,2211.0365491843554,3849305,83165183348,2252.3953687331627,2318.7050145810963,2220.957258007973
TCS.NS,2024-11-07,2195.5976487877697,2253.279934430127,2647701,50980005560,2250.4100609892907,2288.177460785434,2184.602113804937
TCS.NS,2024-11-08,2189.171156641115,2195.5976487877697,2655875,71424587904,2170.6867209379047,2203.9484438396203,2162.717730812309
TCS.NS,2024-11-09,2143.8293769141587,2189.171156641115,4274197,85101860348,2157.4131473841094,2237.2694235579434,2078.631017582208
TCS.NS,2024-11-10,2238.466454644431,2143.8293769141587,4573293,98955037073,2163.932522177513,2245.888667049503,2096.9691834062432
TCS.NS,2024-11-11,2260.486650518195,2238.466454644431,2371288,53172018842,2260.986640517626,2340.9754986742264,2204.327268526424
TCS.NS,2024-11-12,2289.6447447825476,2260.486650518195,1007903,85634350033,2290.6499669506575,2304.475848564867,2273.1724622698966
TCS.NS,2024-11-13,2246.008469089033,2289.6447447825476,1864681,21142513898,2253.797686892679,2297.9273550396892,2234.6745136306336
TCS.NS,2024-11-14,2171.0285585338497,2246.008469089033,1772877,63836416591,2222.2464532703016,2247.991873350972,2130.576896783033
TCS.NS,2024-11-15,2159.6828542508692,2171.0285585338497,3963882,4773699774,2155.474907740285,2178.2465830421534,2105.7361657371976
TCS.NS,2024-11-16,2142.8059969314404,2159.6828542508692,1601231,73762635280,2133.4536856818922,2181.379905459814,2130.7869054521207
TCS.NS,2024-11-17,2063.8516024323358,2142.8059969314404,1091113,14590926041,2122.680014509779,2149.9178474268515,2039.414658378044
TCS.NS,2024-11-18,2108.52103369019,2063.8516024323358,3634935,71922301876,2098.082927454773,2117.19266852358,2078.7056131854515
TCS.NS,2024-11-19,2083.218160020732,2108.52103369019,4598936,48510106558,2070.5312763815728,2100.4963025088473,2067.0916795509106
TCS.NS,2024-11-20,1990.3523768653858,2083.218160020732,3484549,89328857451,2061.7452047486117,2071.8575393121587,1989.509838406832
TCS.NS,2024-11-21,2053.042795486603,1990.3523768653858,4050964,57307689153,1980.4877234082135,2073.5584710210856,1974.3609255979547
TCS.NS,2024-11-22,2007.251572007478,2053.042795486603,3174056,97612055303,2019.2677577071586,2079.213681202386,1927.4783763334367
TCS.NS,2024-11-23,2016.5953898644107,2007.251572007478,1524796,26774180397,2013.7228954801265,2041.747988494456,1990.7606964731865
TCS.NS,2024-11-24,2002.9863766825447,2016.5953898644107,2057527,75869455367,2014.7421680736477,2022.9111037622984,1937.8175562354147
TCS.NS,2024-11-25,1982.5870696154668,2002.9863766825447,449510,20414954065,2009.4927022137535,2068.540429306682,1959.3898501960582
TCS.NS,2024-11-26,1873.6235889300854,1982.5870696154668,3659206,62409832770,1945.8373817998397,1947.0614408002834,1869.2320852847672
TCS.NS,2024-11-27,1831.6972874381372,1873.6235889300854,4199882,7262373084,1860.029107578085,1874.0705542685512,1825.4320539607936
TCS.NS,2024-11-28,1859.7040729153366,1831.6972874381372,811511,16987966157,1827.3962720648224,1865.1544112720064,1743.8843169781828
TCS.NS,2024-11-29,1896.0273284080558,1859.7040729153366,1855667,6185112537,1883.1330558815116,1916.3637780365257,1857.8750010770939
TCS.NS,2024-11-30,1881.7219877763562,1896.0273284080558,4676772,79102042878,1930.4927423961396,1973.7332981857014,1858.1716389936598
TCS.NS,2024-12-01,1899.187684742753,1881.7219877763562,4786607,30902350217,1889.844899195725,1919.952625284095,1805.0486828558367
TCS.NS,2024-12-02,1885.2880817505104,1899.187684742753,3641703,28461091434,1875.1833275892393,1888.7409052473724,1841.5578180339144
TCS.NS,2024-12-03,1927.107630234825,1885.2880817505104,2990795,64228135211,1914.0611503896405,1954.0787733104485,1845.2342850523735
TCS.NS,2024-12-04,1937.2887253149086,1927.107630234825,2041153,37500565064,1961.071666426928,1988.4610470359357,1889.9248156401163
TCS.NS,2024-12-05,1947.3014004681709,1937.2887253149086,3314433,40841768085,1958.8816608433467,1982.9750193393406,1944.3256322182651
TCS.NS,2024-12-06,1927.9429904140156,1947.3014004681709,1020494,3690657612,1954.658641439042,2043.1407037821646,1894.7309291919712
TCS.NS,2024-12-07,1930.704232024648,1927.9429904140156,3479618,43252225647,1961.6350524027873,1992.124098855696,1907.4421895283042
TCS.NS,2024-12-08,1960.4492960753323,1930.704232024648,1448930,85790855298,1959.4050275033155,1969.7111968251365,1921.0524323601035
TCS.NS,2024-12-09,2028.0012290755906,1960.4492960753323,647097,60112410318,1951.8523972968546,2046.869009107346,1890.3680176434202
TCS.NS,2024-12-10,1969.7546313670605,2028.0012290755906,4043487,14304619610,2009.867985120238,2039.345145024668,1915.7495388949728
TCS.NS,2024-12-11,1965.9522007589132,1969.7546313670605,4454377,28732350363,1957.3871489994606,2012.9167271480949,1954.2279703655392
TCS.NS,2024-12-12,1952.2943394677002,1965.9522007589132,4735792,13769588918,2004.0882588518323,2010.6362249705285,1915.5525602445912
TCS.NS,2024-12-13,1903.1679287281556,1952.2943394677002,2754750,90486303983,1947.101929806396,1999.9337634350547,1871.1142338034904
TCS.NS,2024-12-14,1900.1272478862293,1903.1679287281556,1377683,62755058731,1939.692244025652,1965.2435996678926,1879.6242342434302
TCS.NS,2024-12-15,1918.0033664638092,1900.1272478862293,769325,41427692006,1926.9556258516961,1988.5139313801287,1884.1399119347832
TCS.NS,2024-12-16,1951.817591479517,1918.0033664638092,1930454,30910578711,1886.0882174154856,1971.098519309259,1860.5331443515208
TCS.NS,2024-12-17,1928.922066685551,1951.817591479517,2089199,56999249491,1924.8445020211477,1943.2565028688923,1830.4121557089097
TCS.NS,2024-12-18,1886.9852588539618,1928.922066685551,4583313,1429610203,1951.8114626659017,1981.0793882977025,1868.7010115236883
TCS.NS,2024-12-19,1851.1254596119463,1886.9852588539618,3020949,26868692890,1898.490735238962,1927.065222928529,1849.1927562038734
TCS.NS,2024-12-20,1881.3177746916674,1851.1254596119463,3390631,87475744268,1870.8993307703242,1901.1972833638133,1797.5683218964891
TCS.NS,2024-12-21,1879.6116180469194,1881.3177746916674,3291579,59786077401,1890.9897749663148,1895.413478192697,1837.1372469723776
TCS.NS,2024-12-22,1914.5872492580545,1879.6116180469194,3723261,68374804896,1896.637776251874,1938.7281125094755,1894.3170954218283
TCS.NS,2024-12-23,1942.9994670394465,1914.5872492580545,2382465,16979792239,1933.8753188853384,1945.0724969411342,1919.7324150008712
TCS.NS,2024-12-24,1985.6620821170127,1942.9994670394465,1840638,77104489751,1942.3266584972193,1994.5827457182043,1874.9441212948618
TCS.NS,2024-12-25,2025.4683326162085,1985.6620821170127,200352,44081289522,1987.0889354176657,2065.642262439549,1986.3150298658645
TCS.NS,2024-12-26,2050.614048728396,2025.4683326162085,2490334,39674896896,2034.825431761782,2093.57689801643,1958.3009615361418
TCS.NS,2024-12-27,2128.9972828412247,2050.614048728396,3554397,28685140023,2091.626294330924,2166.409136486844,2009.9065354265317
TCS.NS,2024-12-28,2173.2525121549825,2128.9972828412247,176392,97476710151,2152.433880501294,2193.050406537743,2126.537945450223
TCS.NS,2024-12-29,2198.0571188746653,2173.2525121549825,2872383,63631714398,2149.902900441581,2234.480912803543,2145.5027129783753
TCS.NS,2024-12-30,2184.3682006305885,2198.0571188746653,994768,87876805913,2233.550484340421,2279.375885899831,2152.902486907189
TCS.NS,2024-12-31,2245.7140666645914,2184.3682006305885,2925126,72487243340,2186.828291440533,2254.611191575669,2139.1804366825
TCS.NS,2025-01-01,2264.0296306470073,2245.7140666645914,1410669,50676388295,2262.942976880536,2368.425470252888,2249.2406854849514
TCS.NS,2025-01-02,2190.6398585214706,2264.0296306470073,4513495,33185823047,2257.69394632011,2285.719518333506,2185.115388609445
TCS.NS,2025-01-03,2153.7062218266688,2190.6398585214706,594007,33357912507,2175.945394480762,2181.882207907376,2115.837531203458
TCS.NS,2025-01-04,2177.49381046216,2153.7062218266688,2778421,19287681125,2163.47060205628,2211.444564137551,2132.1192389380763
TCS.NS,2025-01-05,2073.4689411134977,2177.49381046216,3828161,95110260918,2158.824170476398,2257.3241628033747,2057.0603251856032
TCS.NS,2025-01-06,2113.9716059239095,2073.4689411134977,2241095,84347144932,2077.253480997324,2167.51052295396,2049.582114113309
TCS.NS,2025-01-07,2046.6981734974665,2113.9716059239095,1005946,82110208685,2078.100563623246,2114.414911779392,2039.9211131198558
TCS.NS,2025-01-08,2126.185599692455,2046.6981734974665,2489634,41078072745,2082.4015780397835,2176.800569448356,1984.9699301054786
TCS.NS,2025-01-09,2132.008831247359,2126.185599692455,1198625,83924659975,2130.4197365555838,2144.7422140048925,2105.2086679861172
TCS.NS,2025-01-10,2179.0439913056425,2132.008831247359,1660686,74600779343,2128.861441999633,2218.967440518875,2092.511257560085
TCS.NS,2025-01-11,2194.3733204302794,2179.0439913056425,2211283,55955301922,2217.0311218937404,2251.437413542013,2189.965787754644
TCS.NS,2025-01-12,2192.8499362489333,2194.3733204302794,1647387,55504343842,2237.0595875877098,2294.7297556471954,2136.4168777607792
TCS.NS,2025-01-13,2102.9897420430357,2192.8499362489333,2775151,46127536834,2186.9599017654846,2290.7505593074793,2077.7721514497794
TCS.NS,2025-01-14,2096.5160285640563,2102.9897420430357,1784600,45868720114,2090.220009423321,2186.7187603082293,2050.618933068019
TCS.NS,2025-01-15,2161.007078585067,2096.5160285640563,4098705,65279493943,2083.3036441276586,2162.742602575574,2070.6015619191417
